Course,Faculty,Section,Day,Start Time,End Time,Room
CSE260L,,4,SUNDAY,14:00:00,16:50:00,FT10-04L
CSE260L,PBK,5,SATURDAY,11:00:00,13:50:00,FT10-04L
CSE260L,,6,SATURDAY,14:00:00,16:50:00,FT10-04L
CSE260L,,7,WEDNESDAY,14:00:00,16:50:00,FT08-04L
CSE260L,,8,SATURDAY,14:00:00,16:50:00,FT08-04L
CSE260L,,9,THURSDAY,11:00:00,13:50:00,FT08-04L
CSE260L,DZK,10,THURSDAY,08:00:00,10:50:00,FT10-04L
CSE260L,,11,THURSDAY,11:00:00,13:50:00,FT10-04L
CSE260L,,12,SUNDAY,08:00:00,10:50:00,FT10-04L
CSE260L,,13,SATURDAY,08:00:00,10:50:00,FT10-04L
CSE260L,,14,WEDNESDAY,11:00:00,13:50:00,FT10-04L
CSE260L,MDF,15,MONDAY,08:00:00,10:50:00,FT10-04L
CSE260L,,16,MONDAY,14:00:00,16:50:00,FT10-04L
CSE260L,TJW,17,TUESDAY,11:00:00,13:50:00,FT10-04L
CSE260L,MDF,18,WEDNESDAY,08:00:00,10:50:00,FT10-04L
CSE260L,,19,WEDNESDAY,14:00:00,16:50:00,FT10-04L
CSE260L,,20,MONDAY,14:00:00,16:50:00,FT08-04L
CSE260L,,21,MONDAY,11:00:00,13:50:00,FT08-04L
CSE260L,,22,TUESDAY,08:00:00,10:50:00,FT08-04L
CSE260L,,23,TUESDAY,14:00:00,16:50:00,FT10-04L
CSE260L,,24,SUNDAY,14:00:00,16:50:00,FT08-04L
CSE260L,,25,TUESDAY,14:00:00,16:50:00,FT10-03L
CSE260L,,26,THURSDAY,08:00:00,10:50:00,FT08-04L
CSE260L,,27,SATURDAY,11:00:00,13:50:00,FT08-04L
CSE260L,,28,TUESDAY,14:00:00,16:50:00,FT08-04L
CSE260L,,29,MONDAY,08:00:00,10:50:00,FT08-04L
CSE260L,,30,SUNDAY,11:00:00,13:50:00,FT08-04L
CSE320,FGZ,1,SUNDAY,08:00:00,09:20:00,09A-06C
CSE320,FGZ,1,TUESDAY,08:00:00,09:20:00,09A-06C
CSE320,FGZ,2,SUNDAY,09:30:00,10:50:00,09A-06C
CSE320,FGZ,2,TUESDAY,09:30:00,10:50:00,09A-06C
CSE320,,3,MONDAY,08:00:00,09:20:00,09H-33C
CSE320,,3,WEDNESDAY,08:00:00,09:20:00,09H-33C
CSE320,AHU,4,MONDAY,15:30:00,16:50:00,09H-34C
CSE320,AHU,4,WEDNESDAY,15:30:00,16:50:00,09H-34C
CSE320,MSMA,5,MONDAY,11:00:00,12:20:00,09C-13C
CSE320,MSMA,5,WEDNESDAY,11:00:00,12:20:00,09C-13C
CSE320,MSMA,6,MONDAY,12:30:00,13:50:00,09C-13C
CSE320,MSMA,6,WEDNESDAY,12:30:00,13:50:00,09C-13C
CSE320,NTR,7,SUNDAY,11:00:00,12:20:00,09B-12C
CSE320,NTR,7,TUESDAY,11:00:00,12:20:00,09B-12C
CSE320,NTR,8,SUNDAY,14:00:00,15:20:00,09B-12C
CSE320,NTR,8,TUESDAY,14:00:00,15:20:00,09B-12C
CSE320,SHRR,9,MONDAY,09:30:00,10:50:00,09H-32C
CSE320,SHRR,9,WEDNESDAY,09:30:00,10:50:00,09H-32C
CSE320,SHRR,10,MONDAY,11:00:00,12:20:00,09H-32C
CSE320,SHRR,10,WEDNESDAY,11:00:00,12:20:00,09H-32C
CSE320,TAP,11,SATURDAY,14:00:00,15:20:00,09H-34C
CSE320,TAP,11,THURSDAY,14:00:00,15:20:00,09H-34C
CSE320,TAP,12,SATURDAY,15:30:00,16:50:00,09H-34C
CSE320,TAP,12,THURSDAY,15:30:00,16:50:00,09H-34C
CSE320,TAP,13,SATURDAY,11:00:00,12:20:00,09H-34C
CSE320,TAP,13,THURSDAY,11:00:00,12:20:00,09H-34C
CSE320,SHAH,14,SATURDAY,11:00:00,12:20:00,10B-13C
CSE320,SHAH,14,THURSDAY,11:00:00,12:20:00,10B-13C
CSE320,SHAH,15,SATURDAY,12:30:00,13:50:00,10B-13C
CSE320,SHAH,15,THURSDAY,12:30:00,13:50:00,10B-13C
CSE320,,16,SATURDAY,15:30:00,16:50:00,09A-02C
CSE320,,16,THURSDAY,15:30:00,16:50:00,09A-02C
CSE320,SHAH,17,SUNDAY,12:30:00,13:50:00,09H-32C
CSE320,SHAH,17,TUESDAY,12:30:00,13:50:00,09H-32C
CSE320,,18,SATURDAY,15:30:00,16:50:00,09A-04C
CSE320,,18,THURSDAY,15:30:00,16:50:00,09A-04C
CSE320,SRJ,19,SATURDAY,09:30:00,10:50:00,09B-12C
CSE320,SRJ,19,THURSDAY,09:30:00,10:50:00,09B-12C
CSE320,SRJ,20,SATURDAY,11:00:00,12:20:00,09B-12C
CSE320,SRJ,20,THURSDAY,11:00:00,12:20:00,09B-12C
CSE320,,21,SATURDAY,08:00:00,09:20:00,10A-05C
CSE320,,21,THURSDAY,08:00:00,09:20:00,10A-05C
CSE320,,22,SATURDAY,14:00:00,15:20:00,09A-02C
CSE320,,22,THURSDAY,14:00:00,15:20:00,09A-02C
CSE320,,23,SATURDAY,12:30:00,13:50:00,09A-02C
CSE320,,23,THURSDAY,12:30:00,13:50:00,09A-02C
CSE320,,24,SATURDAY,08:00:00,09:20:00,07D-20C
CSE320,,24,THURSDAY,08:00:00,09:20:00,07D-20C
CSE320,NNL,25,SUNDAY,11:00:00,12:20:00,09H-36C
CSE320,NNL,25,TUESDAY,11:00:00,12:20:00,09H-36C
CSE320,MOZR,26,SATURDAY,11:00:00,12:20:00,07D-20C
CSE320,MOZR,26,THURSDAY,11:00:00,12:20:00,07D-20C
CSE320,LHK,27,SATURDAY,12:30:00,13:50:00,07D-20C
CSE320,LHK,27,THURSDAY,12:30:00,13:50:00,07D-20C
CSE320,MOZR,28,SATURDAY,14:00:00,15:20:00,07D-20C
CSE320,MOZR,28,THURSDAY,14:00:00,15:20:00,07D-20C
CSE320,MOZR,29,SATURDAY,15:30:00,16:50:00,07D-20C
CSE320,MOZR,29,THURSDAY,15:30:00,16:50:00,07D-20C
CSE320,NNL,30,SUNDAY,09:30:00,10:50:00,09H-36C
CSE320,NNL,30,TUESDAY,09:30:00,10:50:00,09H-36C
CSE320,,31,SATURDAY,09:30:00,10:50:00,09A-04C
CSE320,,31,THURSDAY,09:30:00,10:50:00,09A-04C
CSE320,AHU,32,MONDAY,14:00:00,15:20:00,07H-27C
CSE320,AHU,32,WEDNESDAY,14:00:00,15:20:00,07H-27C
CSE321,EHD,1,MONDAY,09:30:00,10:50:00,07D-20C
CSE321,EHD,1,WEDNESDAY,09:30:00,10:50:00,07D-20C
CSE321,EHD,2,MONDAY,11:00:00,12:20:00,07D-20C
CSE321,EHD,2,WEDNESDAY,11:00:00,12:20:00,07D-20C
CSE321,SULT,3,SUNDAY,08:00:00,09:20:00,09H-33C
CSE321,SULT,3,TUESDAY,08:00:00,09:20:00,09H-33C
CSE321,SULT,4,SUNDAY,09:30:00,10:50:00,09H-33C
CSE321,SULT,4,TUESDAY,09:30:00,10:50:00,09H-33C
CSE321,NAN,5,SUNDAY,08:00:00,09:20:00,10A-10C
CSE321,NAN,5,TUESDAY,08:00:00,09:20:00,10A-10C
CSE321,NAN,6,SUNDAY,09:30:00,10:50:00,10A-10C
CSE321,NAN,6,TUESDAY,09:30:00,10:50:00,10A-10C
CSE321,BDH,7,SUNDAY,11:00:00,12:20:00,08H-22C
CSE321,BDH,7,TUESDAY,11:00:00,12:20:00,08H-22C
CSE321,BDH,8,SUNDAY,12:30:00,13:50:00,08H-22C
CSE321,BDH,8,TUESDAY,12:30:00,13:50:00,08H-22C
CSE321,BDH,9,SUNDAY,14:00:00,15:20:00,08H-22C
CSE321,BDH,9,TUESDAY,14:00:00,15:20:00,08H-22C
CSE321,NTR,10,MONDAY,11:00:00,12:20:00,09A-02C
CSE321,NTR,10,WEDNESDAY,11:00:00,12:20:00,09A-02C
CSE321,NTR,11,MONDAY,14:00:00,15:20:00,09H-35C
CSE321,NTR,11,WEDNESDAY,14:00:00,15:20:00,09H-35C
CSE321,TSD,12,MONDAY,11:00:00,12:20:00,09A-07C
CSE321,TSD,12,WEDNESDAY,11:00:00,12:20:00,09A-07C
CSE321,TSD,13,MONDAY,12:30:00,13:50:00,09A-07C
CSE321,TSD,13,WEDNESDAY,12:30:00,13:50:00,09A-07C
CSE321,SWV,14,MONDAY,08:00:00,09:20:00,10B-13C
CSE321,SWV,14,WEDNESDAY,08:00:00,09:20:00,10B-13C
CSE321,SWV,15,MONDAY,09:30:00,10:50:00,10B-13C
CSE321,SWV,15,WEDNESDAY,09:30:00,10:50:00,10B-13C
CSE321,ACH,16,MONDAY,14:00:00,15:20:00,09H-34C
CSE321,ACH,16,WEDNESDAY,14:00:00,15:20:00,09H-34C
CSE321,MNY,17,MONDAY,12:30:00,13:50:00,10B-13C
CSE321,MNY,17,WEDNESDAY,12:30:00,13:50:00,10B-13C
CSE321,SDF,18,MONDAY,14:00:00,15:20:00,10B-15C
CSE321,SDF,18,WEDNESDAY,14:00:00,15:20:00,10B-15C
CSE321,NSB,19,MONDAY,12:30:00,13:50:00,09A-02C
CSE321,NSB,19,WEDNESDAY,12:30:00,13:50:00,09A-02C
CSE321,,20,SATURDAY,08:00:00,09:20:00,09A-03C
CSE321,,20,THURSDAY,08:00:00,09:20:00,09A-03C
CSE321,,21,SATURDAY,11:00:00,12:20:00,09H-32C
CSE321,,21,THURSDAY,11:00:00,12:20:00,09H-32C
CSE321L,,1,SUNDAY,11:00:00,13:50:00,12D-26L
CSE321L,,2,TUESDAY,08:00:00,10:50:00,12D-26L
CSE321L,,3,WEDNESDAY,08:00:00,10:50:00,12D-26L
CSE321L,,4,MONDAY,14:00:00,16:50:00,12D-26L
CSE321L,,5,MONDAY,08:00:00,10:50:00,12D-26L
CSE321L,,6,WEDNESDAY,14:00:00,16:50:00,12D-26L
CSE321L,,7,MONDAY,11:00:00,13:50:00,12D-26L
CSE321L,,8,WEDNESDAY,11:00:00,13:50:00,12D-26L
CSE321L,,9,MONDAY,11:00:00,13:50:00,12D-27L
CSE321L,,10,TUESDAY,14:00:00,16:50:00,12D-26L
CSE321L,,11,THURSDAY,11:00:00,13:50:00,12D-26L
CSE321L,,12,TUESDAY,11:00:00,13:50:00,12D-26L
CSE321L,,13,SATURDAY,11:00:00,13:50:00,12D-26L
CSE321L,,14,SUNDAY,08:00:00,10:50:00,12D-26L
CSE321L,,15,SUNDAY,14:00:00,16:50:00,12D-26L
CSE321L,,16,THURSDAY,08:00:00,10:50:00,12D-26L
CSE321L,,17,SATURDAY,14:00:00,16:50:00,12D-26L
CSE321L,,18,THURSDAY,14:00:00,16:50:00,12D-26L
CSE321L,,19,SATURDAY,08:00:00,10:50:00,12D-26L
CSE321L,,20,SUNDAY,14:00:00,16:50:00,10G-32L
CSE321L,,21,MONDAY,14:00:00,16:50:00,12D-27L
CSE330,,1,MONDAY,08:00:00,09:20:00,07D-20C
CSE330,,1,WEDNESDAY,08:00:00,09:20:00,07D-20C
CSE330,,2,SATURDAY,09:30:00,10:50:00,09C-13C
CSE330,,2,THURSDAY,09:30:00,10:50:00,09C-13C
CSE330,AQU,3,MONDAY,14:00:00,15:20:00,09H-36C
CSE330,AQU,3,WEDNESDAY,14:00:00,15:20:00,09H-36C
CSE330,APM,4,MONDAY,15:30:00,16:50:00,09H-36C
CSE330,APM,4,WEDNESDAY,15:30:00,16:50:00,09H-36C
CSE330,KKS,5,SATURDAY,11:00:00,12:20:00,09A-02C
CSE330,KKS,5,THURSDAY,11:00:00,12:20:00,09A-02C
CSE330,,6,SATURDAY,14:00:00,15:20:00,10B-13C
CSE330,,6,THURSDAY,14:00:00,15:20:00,10B-13C
CSE330,,7,SATURDAY,15:30:00,16:50:00,10B-13C
CSE330,,7,THURSDAY,15:30:00,16:50:00,10B-13C
CSE330,MNPin,8,SATURDAY,08:00:00,09:20:00,09H-37C
CSE330,MNPin,8,THURSDAY,08:00:00,09:20:00,09H-37C
CSE330,MNPin,9,SATURDAY,09:30:00,10:50:00,09H-37C
CSE330,MNPin,9,THURSDAY,09:30:00,10:50:00,09H-37C
CSE330,SADF,10,SUNDAY,14:00:00,15:20:00,09A-06C
CSE330,SADF,10,TUESDAY,14:00:00,15:20:00,09A-06C
CSE330,SADF,11,SUNDAY,15:30:00,16:50:00,09A-06C
CSE330,SADF,11,TUESDAY,15:30:00,16:50:00,09A-06C
CSE330,SADF,12,MONDAY,14:00:00,15:20:00,09A-02C
CSE330,SADF,12,WEDNESDAY,14:00:00,15:20:00,09A-02C
CSE330,SADF,13,MONDAY,15:30:00,16:50:00,09A-02C
CSE330,SADF,13,WEDNESDAY,15:30:00,16:50:00,09A-02C
CSE330,,14,SATURDAY,08:00:00,09:20:00,07F-22C
CSE330,,14,THURSDAY,08:00:00,09:20:00,07F-22C
CSE330,,15,SATURDAY,12:30:00,13:50:00,07F-22C
CSE330,,15,THURSDAY,12:30:00,13:50:00,07F-22C
CSE330,SKWin,16,SATURDAY,08:00:00,09:20:00,09H-33C
CSE330,SKWin,16,THURSDAY,08:00:00,09:20:00,09H-33C
CSE330,SKWin,17,SATURDAY,09:30:00,10:50:00,09H-33C
CSE330,SKWin,17,THURSDAY,09:30:00,10:50:00,09H-33C
CSE330,,18,SATURDAY,12:30:00,13:50:00,09H-33C
CSE330,,18,THURSDAY,12:30:00,13:50:00,09H-33C
CSE330,,19,SATURDAY,14:00:00,15:20:00,09A-05C
CSE330,,19,THURSDAY,14:00:00,15:20:00,09A-05C
CSE330,,20,THURSDAY,15:30:00,16:50:00,09A-05C
CSE330,,20,SATURDAY,15:30:00,16:50:00,09A-05C
CSE330,AMK,21,MONDAY,11:00:00,12:20:00,08H-22C
CSE330,AMK,21,WEDNESDAY,11:00:00,12:20:00,08H-22C
CSE330,AMK,22,MONDAY,14:00:00,15:20:00,08H-22C
CSE330,AMK,22,WEDNESDAY,14:00:00,15:20:00,08H-22C
CSE330,,23,SATURDAY,09:30:00,10:50:00,09A-03C
CSE330,,23,THURSDAY,09:30:00,10:50:00,09A-03C
CSE330,,24,SATURDAY,14:00:00,15:20:00,09H-33C
CSE330,,24,THURSDAY,14:00:00,15:20:00,09H-33C
CSE330,,25,MONDAY,15:30:00,16:50:00,07D-20C
CSE330,,25,WEDNESDAY,15:30:00,16:50:00,07D-20C
CSE330L,,1,THURSDAY,11:00:00,13:50:00,09F-24L
CSE330L,,2,SUNDAY,08:00:00,10:50:00,09F-24L
CSE330L,,3,THURSDAY,14:00:00,16:50:00,09F-26L
CSE330L,,4,SATURDAY,08:00:00,10:50:00,09F-24L
CSE330L,,5,MONDAY,14:00:00,16:50:00,09F-24L
CSE330L,,6,WEDNESDAY,08:00:00,10:50:00,10G-34L
CSE330L,,7,WEDNESDAY,14:00:00,16:50:00,10G-34L
CSE330L,,8,SUNDAY,11:00:00,13:50:00,10E-27L
CSE330L,,9,MONDAY,11:00:00,13:50:00,09F-24L
CSE330L,,10,SATURDAY,11:00:00,13:50:00,10G-32L
CSE330L,,11,THURSDAY,08:00:00,10:50:00,09F-26L
CSE330L,,12,THURSDAY,11:00:00,13:50:00,09E-21L
CSE330L,,13,THURSDAY,08:00:00,10:50:00,09F-27L
CSE330L,,14,SUNDAY,14:00:00,16:50:00,10E-27L
CSE330L,,15,TUESDAY,11:00:00,13:50:00,09F-26L
CSE330L,,16,SUNDAY,08:00:00,10:50:00,10E-27L
CSE330L,,17,MONDAY,08:00:00,10:50:00,09F-26L
CSE330L,,18,TUESDAY,08:00:00,10:50:00,09F-26L
CSE330L,,19,TUESDAY,14:00:00,16:50:00,09F-26L
CSE330L,,20,WEDNESDAY,11:00:00,13:50:00,10G-34L
CSE330L,,21,TUESDAY,11:00:00,13:50:00,09F-27L
CSE330L,,22,TUESDAY,14:00:00,16:50:00,09F-27L
CSE330L,,23,MONDAY,11:00:00,13:50:00,09F-27L
CSE330L,,24,MONDAY,08:00:00,10:50:00,12F-30L
CSE330L,,25,SATURDAY,14:00:00,16:50:00,10E-27L
CSE331,NFP,1,SUNDAY,09:30:00,10:50:00,10B-13C
CSE331,NFP,1,TUESDAY,09:30:00,10:50:00,10B-13C
CSE331,NFP,2,SUNDAY,12:30:00,13:50:00,10B-13C
CSE331,NFP,2,TUESDAY,12:30:00,13:50:00,10B-13C
CSE331,NFP,3,MONDAY,09:30:00,10:50:00,07F-22C
CSE331,NFP,3,WEDNESDAY,09:30:00,10:50:00,07F-22C
CSE331,NFP,4,MONDAY,12:30:00,13:50:00,07D-20C
CSE331,NFP,4,WEDNESDAY,12:30:00,13:50:00,07D-20C
CSE331,RSS,5,THURSDAY,14:00:00,15:20:00,09H-32C
CSE331,RSS,5,SATURDAY,14:00:00,15:20:00,09H-32C
CSE331,RSS,6,THURSDAY,15:30:00,16:50:00,09H-32C
CSE331,RSS,6,SATURDAY,15:30:00,16:50:00,09H-32C
CSE331,DFD,7,MONDAY,14:00:00,15:20:00,09A-07C
CSE331,DFD,7,WEDNESDAY,14:00:00,15:20:00,09A-07C
CSE331,DFD,8,MONDAY,15:30:00,16:50:00,09A-07C
CSE331,DFD,8,WEDNESDAY,15:30:00,16:50:00,09A-07C
CSE331,MLH,9,SATURDAY,11:00:00,12:20:00,09A-07C
CSE331,MLH,9,THURSDAY,11:00:00,12:20:00,09A-07C
CSE331,NNL,10,MONDAY,09:30:00,10:50:00,09A-03C
CSE331,NNL,10,WEDNESDAY,09:30:00,10:50:00,09A-03C
CSE331,NNL,11,MONDAY,12:30:00,13:50:00,09H-35C
CSE331,NNL,11,WEDNESDAY,12:30:00,13:50:00,09H-35C
CSE331,AFA,12,THURSDAY,12:30:00,13:50:00,09H-37C
CSE331,AFA,12,SATURDAY,12:30:00,13:50:00,09H-37C
CSE331,AFA,13,THURSDAY,11:00:00,12:20:00,09H-37C
CSE331,AFA,13,SATURDAY,11:00:00,12:20:00,09H-37C
CSE331,FDM,14,THURSDAY,15:30:00,16:50:00,07F-22C
CSE331,FDM,14,SATURDAY,15:30:00,16:50:00,07F-22C
CSE331,ZYH,15,SATURDAY,11:00:00,12:20:00,09D-18C
CSE331,ZYH,15,THURSDAY,11:00:00,12:20:00,09D-18C
CSE331,ZYH,16,THURSDAY,12:30:00,13:50:00,09D-18C
CSE331,ZYH,16,SATURDAY,12:30:00,13:50:00,09D-18C
CSE331,KKP,17,SUNDAY,09:30:00,10:50:00,09H-35C
CSE331,KKP,17,TUESDAY,09:30:00,10:50:00,09H-35C
CSE331,KKP,18,SUNDAY,11:00:00,12:20:00,09H-35C
CSE331,KKP,18,TUESDAY,11:00:00,12:20:00,09H-35C
CSE331,KKP,19,MONDAY,09:30:00,10:50:00,09H-33C
CSE331,KKP,19,WEDNESDAY,09:30:00,10:50:00,09H-33C
CSE331,KKP,20,MONDAY,11:00:00,12:20:00,09H-33C
CSE331,KKP,20,WEDNESDAY,11:00:00,12:20:00,09H-33C
CSE331,,21,THURSDAY,08:00:00,09:20:00,09A-05C
CSE331,,21,SATURDAY,08:00:00,09:20:00,09A-05C
CSE331,RSS,22,SATURDAY,11:00:00,12:20:00,09H-33C
CSE331,RSS,22,THURSDAY,11:00:00,12:20:00,09H-33C
CSE340,PBK,1,THURSDAY,08:00:00,09:20:00,09D-17C
CSE340,PBK,1,SATURDAY,08:00:00,09:20:00,09D-17C
CSE340,PBK,2,THURSDAY,09:30:00,10:50:00,09D-17C
CSE340,PBK,2,SATURDAY,09:30:00,10:50:00,09D-17C
CSE340,NAN,3,MONDAY,08:00:00,09:20:00,09H-35C
CSE340,NAN,3,WEDNESDAY,08:00:00,09:20:00,09H-35C
CSE340,NAN,4,MONDAY,09:30:00,10:50:00,09H-35C
CSE340,NAN,4,WEDNESDAY,09:30:00,10:50:00,09H-35C
CSE340,RDW,5,SATURDAY,09:30:00,10:50:00,07F-22C
CSE340,RDW,5,THURSDAY,09:30:00,10:50:00,07F-22C
CSE340,RDW,6,THURSDAY,11:00:00,12:20:00,07F-22C
CSE340,RDW,6,SATURDAY,11:00:00,12:20:00,07F-22C
CSE340,RDW,7,MONDAY,15:30:00,16:50:00,09D-18C
CSE340,RDW,7,WEDNESDAY,15:30:00,16:50:00,09D-18C
CSE340,SWV,8,SUNDAY,14:00:00,15:20:00,09D-18C
CSE340,SWV,8,TUESDAY,14:00:00,15:20:00,09D-18C
CSE340,SWV,9,SUNDAY,15:30:00,16:50:00,09D-18C
CSE340,SWV,9,TUESDAY,15:30:00,16:50:00,09D-18C
CSE340,ACH,10,SUNDAY,14:00:00,15:20:00,09E-20T
CSE340,ACH,10,TUESDAY,14:00:00,15:20:00,09E-20T
CSE340,ACH,11,SUNDAY,14:00:00,15:20:00,09E-20T
CSE340,ACH,11,TUESDAY,14:00:00,15:20:00,09E-20T
CSE340,ACH,12,SUNDAY,14:00:00,15:20:00,09E-20T
CSE340,ACH,12,TUESDAY,14:00:00,15:20:00,09E-20T
CSE340,,13,THURSDAY,14:00:00,15:20:00,09H-36C
CSE340,,13,SATURDAY,14:00:00,15:20:00,09H-36C
CSE340,,14,THURSDAY,09:30:00,10:50:00,07D-20C
CSE340,,14,SATURDAY,09:30:00,10:50:00,07D-20C
CSE340,,15,SUNDAY,08:00:00,09:20:00,12B-23C
CSE340,,15,TUESDAY,08:00:00,09:20:00,12B-23C
CSE340,,16,MONDAY,11:00:00,12:20:00,12B-23C
CSE340,,16,WEDNESDAY,11:00:00,12:20:00,12B-23C
CSE340,,17,SATURDAY,08:00:00,09:20:00,12B-23C
CSE340,,17,THURSDAY,08:00:00,09:20:00,12B-23C
CSE341,RKN,1,MONDAY,08:00:00,09:20:00,09D-17C
CSE341,RKN,1,WEDNESDAY,08:00:00,09:20:00,09D-17C
CSE341,RKN,2,MONDAY,09:30:00,10:50:00,09D-17C
CSE341,RKN,2,WEDNESDAY,09:30:00,10:50:00,09D-17C
CSE341,RKN,3,SUNDAY,11:00:00,12:20:00,09A-05C
CSE341,RKN,3,TUESDAY,11:00:00,12:20:00,09A-05C
CSE341,RRH,4,THURSDAY,12:30:00,13:50:00,09A-03C
CSE341,RRH,4,SATURDAY,12:30:00,13:50:00,09A-03C
CSE341,ZHS,5,MONDAY,09:30:00,10:50:00,09C-13C
CSE341,ZHS,5,WEDNESDAY,09:30:00,10:50:00,09C-13C
CSE341,LHK,6,SATURDAY,08:00:00,09:20:00,09H-36C
CSE341,LHK,6,THURSDAY,08:00:00,09:20:00,09H-36C
CSE341,LHK,7,THURSDAY,09:30:00,10:50:00,09H-36C
CSE341,LHK,7,SATURDAY,09:30:00,10:50:00,09H-36C
CSE341,UJT,8,MONDAY,11:00:00,12:20:00,10B-15C
CSE341,UJT,8,WEDNESDAY,11:00:00,12:20:00,10B-15C
CSE341,UJT,9,MONDAY,12:30:00,13:50:00,10B-15C
CSE341,UJT,9,WEDNESDAY,12:30:00,13:50:00,10B-15C
CSE341,,10,SATURDAY,15:30:00,16:50:00,09C-13C
CSE341,,10,THURSDAY,15:30:00,16:50:00,09C-13C
CSE341,,11,SATURDAY,14:00:00,15:20:00,09A-07C
CSE341,,11,THURSDAY,14:00:00,15:20:00,09A-07C
CSE341,,12,SATURDAY,15:30:00,16:50:00,10A-04C
CSE341,,12,THURSDAY,15:30:00,16:50:00,10A-04C
CSE341L,,1,SATURDAY,08:00:00,10:50:00,12F-30L
CSE341L,,2,THURSDAY,08:00:00,10:50:00,12F-30L
CSE341L,,3,SATURDAY,11:00:00,13:50:00,12F-30L
CSE341L,,4,TUESDAY,08:00:00,10:50:00,12F-30L
CSE341L,,5,SATURDAY,14:00:00,16:50:00,12F-30L
CSE341L,,6,WEDNESDAY,08:00:00,10:50:00,12F-30L
CSE341L,,7,WEDNESDAY,11:00:00,13:50:00,12F-30L
CSE341L,,8,SATURDAY,14:00:00,16:50:00,09F-27L
CSE341L,,9,THURSDAY,11:00:00,13:50:00,09F-27L
CSE341L,,10,SUNDAY,11:00:00,13:50:00,12F-30L
CSE341L,,11,MONDAY,08:00:00,10:50:00,09F-27L
CSE341L,,12,MONDAY,08:00:00,10:50:00,10E-27L
CSE350,,1,SUNDAY,11:00:00,12:20:00,10A-04C
CSE350,,1,TUESDAY,11:00:00,12:20:00,10A-04C
CSE350,,2,SUNDAY,14:00:00,15:20:00,07H-27C
CSE350,,2,TUESDAY,14:00:00,15:20:00,07H-27C
CSE350,,3,SUNDAY,15:30:00,16:50:00,07H-27C
CSE350,,3,TUESDAY,15:30:00,16:50:00,07H-27C
CSE350,,4,MONDAY,12:30:00,13:50:00,07H-26C
CSE350,,4,WEDNESDAY,12:30:00,13:50:00,07H-26C
CSE350,,5,MONDAY,09:30:00,10:50:00,07H-26C
CSE350,,5,WEDNESDAY,09:30:00,10:50:00,07H-26C
CSE350,,6,MONDAY,08:00:00,09:20:00,07H-27C
CSE350,,6,WEDNESDAY,08:00:00,09:20:00,07H-27C
CSE350,,7,MONDAY,14:00:00,15:20:00,09A-01C
CSE350,,7,WEDNESDAY,14:00:00,15:20:00,09A-01C
CSE350,,8,SATURDAY,14:00:00,15:20:00,09A-01C
CSE350,,8,THURSDAY,14:00:00,15:20:00,09A-01C
CSE350,,9,SATURDAY,15:30:00,16:50:00,09A-01C
CSE350,,9,THURSDAY,15:30:00,16:50:00,09A-01C
CSE350,,10,THURSDAY,09:30:00,10:50:00,09A-01C
CSE350,,10,SATURDAY,09:30:00,10:50:00,09A-01C
CSE350,,11,MONDAY,12:30:00,13:50:00,07H-27C
CSE350,,11,WEDNESDAY,12:30:00,13:50:00,07H-27C
CSE350,,12,SUNDAY,11:00:00,12:20:00,07H-27C
CSE350,,12,TUESDAY,11:00:00,12:20:00,07H-27C
CSE350,,13,SUNDAY,12:30:00,13:50:00,07H-27C
CSE350,,13,TUESDAY,12:30:00,13:50:00,07H-27C
CSE350,,14,THURSDAY,08:00:00,09:20:00,09A-01C
CSE350,,14,SATURDAY,08:00:00,09:20:00,09A-01C
CSE350,,15,THURSDAY,15:30:00,16:50:00,07D-19C
CSE350,,15,SATURDAY,15:30:00,16:50:00,07D-19C
CSE350,,16,SUNDAY,11:00:00,12:20:00,12B-23C
CSE350,,16,TUESDAY,11:00:00,12:20:00,12B-23C
CSE350L,,1,SATURDAY,14:00:00,16:50:00,12B-20L
CSE350L,,2,SATURDAY,14:00:00,16:50:00,12B-20L
CSE350L,,3,THURSDAY,08:00:00,10:50:00,12B-20L
CSE350L,,4,THURSDAY,08:00:00,10:50:00,12B-20L
CSE350L,,5,SUNDAY,08:00:00,10:50:00,12B-20L
CSE350L,,6,SUNDAY,08:00:00,10:50:00,12B-20L
CSE350L,,7,TUESDAY,11:00:00,13:50:00,12B-20L
CSE350L,,8,TUESDAY,11:00:00,13:50:00,12B-20L
CSE350L,,9,WEDNESDAY,14:00:00,16:50:00,12B-20L
CSE350L,,10,WEDNESDAY,14:00:00,16:50:00,12B-20L
CSE350L,,11,SUNDAY,14:00:00,16:50:00,FT10-03L
CSE350L,,12,MONDAY,11:00:00,13:50:00,12B-20L
CSE350L,,13,MONDAY,11:00:00,13:50:00,12B-20L
CSE350L,,14,TUESDAY,11:00:00,13:50:00,FT10-01L
CSE350L,,15,WEDNESDAY,11:00:00,13:50:00,FT10-01L
CSE350L,,16,WEDNESDAY,14:00:00,16:50:00,FT10-02L
CSE360,SRU,1,MONDAY,09:30:00,10:50:00,09H-36C
CSE360,SRU,1,WEDNESDAY,09:30:00,10:50:00,09H-36C
CSE360,UJT,2,SUNDAY,11:00:00,12:20:00,10B-15C
CSE360,UJT,2,TUESDAY,11:00:00,12:20:00,10B-15C
CSE360,UJT,3,SUNDAY,12:30:00,13:50:00,10B-15C
CSE360,UJT,3,TUESDAY,12:30:00,13:50:00,10B-15C
